step,seen_samples,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
594,38016,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8189183501683501,0.590954222269253,0.6666666666666666,0.29212242364883423,0.008376635611057281,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.1170263,1.1710433959960938,0.08005693554878235
595,38080,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8190388655462185,0.5911722375632809,0.16666666666666666,0.2661028206348419,0.009479278698563576,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.1250112,0.3313636779785156,0.09723494946956635
596,38144,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8191327600671141,0.5915056266678573,0.0,0.3107336759567261,0.007655522786080837,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.132556,0.07144732028245926,0.08154846727848053
597,38208,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8192786850921273,0.5919507910046812,0.0,0.3296225666999817,0.01570824347436428,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.140461,0.22554250061511993,0.12830430269241333
598,38272,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.819241220735786,0.5919084769112777,0.3333333333333333,0.2940691113471985,0.01743633672595024,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.1480024,0.7741615176200867,0.1710573434829712
599,38336,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8192299666110183,0.5919535438686517,0.16666666666666666,0.2609809637069702,0.013381950557231903,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.156132,0.48162543773651123,0.12492207437753677
600,38400,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8192708333333333,0.5921689746336588,0.16666666666666666,0.3243047893047333,0.022511301562190056,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.1639998,0.3304544687271118,0.22922486066818237
601,38464,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8193375623960066,0.5924262789229966,0.0,0.2867397964000702,0.017408650368452072,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.1720555,0.08632161468267441,0.16732656955718994
602,38528,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8194300249169435,0.592682954641964,0.0,0.3325580060482025,0.017139535397291183,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.1799572,0.12663012742996216,0.1558617651462555
603,38592,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8195221807628524,0.5928601097555412,0.16666666666666666,0.27790167927742004,0.016277320683002472,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.1879237,0.3307770788669586,0.16625982522964478
604,38656,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8195364238410596,0.5929357046251146,0.16666666666666666,0.2633441984653473,0.015250605531036854,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.1960034,0.1533588171005249,0.16015610098838806
605,38720,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8196280991735537,0.5930957245499184,0.0,0.32558849453926086,0.012404179200530052,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.2041078,0.15729160606861115,0.13615930080413818
606,38784,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8197452557755776,0.5933500350526616,0.0,0.2975196838378906,0.014477084390819073,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.212005,0.07517178356647491,0.12981612980365753
607,38848,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.819784802306425,0.5935103011594224,0.0,0.2806084156036377,0.011406688950955868,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.220206,0.18481892347335815,0.12320654839277267
608,38912,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8197728207236842,0.5935725661977838,0.0,0.31863129138946533,0.00831653829663992,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.228357,0.2579230070114136,0.0940026342868805
609,38976,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8197865353037767,0.5936302726359663,0.0,0.2842877507209778,0.007430543191730976,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.2364957,0.1799342781305313,0.09416269510984421
610,39040,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8199538934426229,0.5938696547726541,0.16666666666666666,0.2704733610153198,0.009516865946352482,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.2444658,0.2601354420185089,0.08868008852005005
611,39104,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8201462765957447,0.5943090095115564,0.0,0.2572356164455414,0.008008958771824837,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.2525,0.02486887387931347,0.08247984945774078
612,39168,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8203125,0.5946373280086962,0.16666666666666666,0.25535014271736145,0.007262637838721275,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.2605245,0.23670744895935059,0.07681696116924286
613,39232,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8204272022838499,0.5947518013017621,0.16666666666666666,0.33750036358833313,0.0068168044090271,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.2685664,0.5342742800712585,0.08308134973049164
614,39296,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8205669788273615,0.5950119076478965,0.5,0.271631121635437,0.007883044891059399,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.2768164,0.7463736534118652,0.08075890690088272
615,39360,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8207063008130081,0.5952419145001348,0.0,0.3009227514266968,0.018234701827168465,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.2852185,0.09290552139282227,0.21741849184036255
616,39424,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.820895900974026,0.5955223728096375,0.0,0.25314608216285706,0.013855654746294022,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.2935169,0.07732999324798584,0.10493917018175125
617,39488,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8210595623987034,0.5958646800422608,0.0,0.27090927958488464,0.008828669786453247,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.301753,0.013131748884916306,0.07740730047225952
618,39552,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8212732605177994,0.5961937635004384,0.0,0.2863976061344147,0.013882533647119999,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.3100767,0.05144580081105232,0.1168394684791565
619,39616,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.821486268174475,0.5965873710908174,0.0,0.24751652777194977,0.021073197945952415,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.3184166,0.02820834517478943,0.15626004338264465
620,39680,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8217237903225807,0.5970253424824875,0.0,0.23356451094150543,0.012634353712201118,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.3265483,0.05412895604968071,0.12002252042293549
621,39744,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8218599033816425,0.5972392068030397,0.16666666666666666,0.30750250816345215,0.021643823012709618,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.3347676,0.16683363914489746,0.16279904544353485
622,39808,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8220709405144695,0.5974989231713954,0.0,0.24612119793891907,0.018104765564203262,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.3430758,0.08381173014640808,0.15535615384578705
623,39872,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8222060593900482,0.5977223836466745,0.16666666666666666,0.26645639538764954,0.01164928823709488,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.3511524,0.40093234181404114,0.09947910904884338
624,39936,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8223157051282052,0.5978707758601354,0.0,0.3097935616970062,0.014867863617837429,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.3592606,0.10644052177667618,0.10224970430135727
625,40000,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8224,0.5980088593381138,0.16666666666666666,0.2569311857223511,0.01035816315561533,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.367136,0.15549670159816742,0.0947355180978775
626,40064,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8225838658146964,0.5982965007233781,0.0,0.26019394397735596,0.012743801809847355,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.3752935,0.06793981045484543,0.09727141261100769
627,40128,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8227671451355661,0.5986035724602864,0.0,0.2583032250404358,0.008810412138700485,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.3831475,0.1889447420835495,0.07609602808952332
628,40192,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8228503184713376,0.5986952914263373,0.16666666666666666,0.2520301938056946,0.009143111295998096,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.3910573,0.44041189551353455,0.07532890886068344
629,40256,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8229829093799682,0.5988882363691189,0.16666666666666666,0.28880688548088074,0.015856359153985977,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.3987598,0.2937951982021332,0.11653190851211548
630,40320,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8229662698412699,0.5987855808198214,0.0,0.3004354238510132,0.013192443177103996,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.4063146,0.05452907085418701,0.10340265184640884
631,40384,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8231973058637084,0.5991953631226006,0.0,0.2987173795700073,0.0069571975618600845,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.4139864,0.038358449935913086,0.06134814769029617
632,40448,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8233039952531646,0.5993014150285545,0.16666666666666666,0.27045971155166626,0.0086099524050951,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.4217489,0.8957656025886536,0.09556874632835388
633,40512,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8233609794628752,0.5993197875984831,0.3333333333333333,0.2928254008293152,0.010668966919183731,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.4296772,0.41080185770988464,0.08100330829620361
634,40576,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8233438485804416,0.5993240335687128,0.16666666666666666,0.2541927993297577,0.008056322112679482,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.4373195,0.38103652000427246,0.08341212570667267
635,40640,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.823228346456693,0.599125225104186,0.0,0.2803249657154083,0.012347513809800148,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.4450076,0.07412103563547134,0.08903233706951141
636,40704,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8232606132075472,0.5992389715996038,0.0,0.2642115354537964,0.013604709878563881,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.4529715,0.1835266798734665,0.12345828860998154
637,40768,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8233173076923077,0.5994609457189938,0.0,0.27587613463401794,0.014272216707468033,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.4613125,0.08349421620368958,0.13697460293769836
638,40832,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8231534090909091,0.5990925472837483,0.3333333333333333,0.2720899283885956,0.009682056494057178,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.4690785,0.6982870697975159,0.0783320739865303
639,40896,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8231367370892019,0.5990973115264449,0.16666666666666666,0.23780016601085663,0.00733531080186367,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.4770143,0.3014717400074005,0.09432010352611542
640,40960,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8231689453125,0.5992104315291548,0.3333333333333333,0.27288591861724854,0.006597137078642845,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.4847257,0.49810168147087097,0.07771345227956772
641,41024,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8231766770670826,0.5991976531889932,0.16666666666666666,0.2717743515968323,0.012237160466611385,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.4925208,0.27055346965789795,0.1143079474568367
642,41088,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8231113707165109,0.5990636312659924,0.3333333333333333,0.21864253282546997,0.00874365121126175,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.500565,0.5380595326423645,0.09004366397857666
643,41152,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.823216368584759,0.5992997827251776,0.16666666666666666,0.2885107696056366,0.009129781275987625,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.5084882,0.7390136122703552,0.10771091282367706
644,41216,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8232239906832298,0.5994175476107874,0.16666666666666666,0.2767394483089447,0.020267650485038757,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.5161426,0.2466590404510498,0.1754717230796814
645,41280,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.823328488372093,0.5997824235391306,0.0,0.26011964678764343,0.013322865590453148,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.523746,0.2523181736469269,0.10190034657716751
646,41344,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8234326625386997,0.600132947019036,0.16666666666666666,0.24725501239299774,0.023860536515712738,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.5313895,0.4240702688694,0.21786098182201385
647,41408,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8233916151468316,0.6001109802490285,0.0,0.28957805037498474,0.028599273413419724,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.5393164,0.12114473432302475,0.2720035910606384
648,41472,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8234953703703703,0.6004339549260025,0.16666666666666666,0.2534835934638977,0.025091899558901787,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.5470817,0.14243249595165253,0.2304653525352478
649,41536,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.823550654853621,0.6005993649094011,0.16666666666666666,0.2670572102069855,0.017268484458327293,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.5549123,0.3791578710079193,0.16976550221443176
650,41600,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8235336538461538,0.6006995989218831,0.16666666666666666,0.29297471046447754,0.021443067118525505,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.5628104,0.44260653853416443,0.20787176489830017
651,41664,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8235887096774194,0.6008685458212726,0.16666666666666666,0.2936864197254181,0.011619405820965767,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.5707252,0.647790789604187,0.11012034863233566
652,41728,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.823523773006135,0.6007446422823142,0.3333333333333333,0.2516246736049652,0.007446854840964079,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.5781734,0.5461551547050476,0.1149681955575943
653,41792,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8235786753445635,0.6009850728900141,0.16666666666666666,0.272892564535141,0.012883738614618778,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.5859778,0.20631439983844757,0.1362467110157013
654,41856,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.823585626911315,0.6011359222059786,0.16666666666666666,0.27053770422935486,0.011829455383121967,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.5936937,0.3876075744628906,0.13927556574344635
655,41920,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8235925572519084,0.6012098850257466,0.3333333333333333,0.260614812374115,0.012352093122899532,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.601405,0.5028625130653381,0.1211705207824707
656,41984,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8235994664634146,0.6012619017710654,0.3333333333333333,0.3093130886554718,0.01201942190527916,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.6090279,0.46704503893852234,0.13064900040626526
657,42048,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.823677701674277,0.6014494622576293,0.3333333333333333,0.2419142723083496,0.011466827243566513,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.616826,0.41017284989356995,0.12138150632381439
658,42112,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8237556990881459,0.6017346325088508,0.16666666666666666,0.28299281001091003,0.020028166472911835,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.6248288,0.40669313073158264,0.2056664079427719
659,42176,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8238571699544764,0.6020660744442299,0.0,0.29767727851867676,0.01971716433763504,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.6328523,0.14978916943073273,0.2012156993150711
660,42240,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8239583333333333,0.6022481947516396,0.0,0.312308669090271,0.019969794899225235,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.6406467,0.2394701987504959,0.22825895249843597
661,42304,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8240119137670197,0.6023980946009241,0.16666666666666666,0.3205665647983551,0.025972576811909676,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.6483912,0.36304235458374023,0.26526087522506714
662,42368,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8241361404833837,0.6026477185111262,0.0,0.24073374271392822,0.012473640032112598,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.6561918,0.11539971083402634,0.1536124348640442
663,42432,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8242835595776772,0.602951534770134,0.16666666666666666,0.2782929539680481,0.009889136999845505,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.6637783,0.5421742796897888,0.10932296514511108
664,42496,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8244305346385542,0.6032522740113802,0.0,0.25702983140945435,0.010221796110272408,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.671743,0.26666340231895447,0.11481115221977234
665,42560,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8245065789473685,0.6034034275316916,0.0,0.28110650181770325,0.01349838450551033,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.6793826,0.05643446743488312,0.14217180013656616
666,42624,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8246762387387387,0.6038305140413323,0.0,0.2562199831008911,0.01014071423560381,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.6874201,0.09834609180688858,0.10503072291612625
667,42688,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8247751124437781,0.604064796459902,0.16666666666666666,0.2509993016719818,0.011727827601134777,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.6960166,0.451096773147583,0.12066236138343811
668,42752,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8249438622754491,0.6043316226458039,0.16666666666666666,0.296008437871933,0.00949038751423359,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.703737,0.40447548031806946,0.10829967260360718
669,42816,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8251354633781763,0.6047426142852762,0.0,0.2805008292198181,0.00837322324514389,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.7114124,0.16241343319416046,0.09131675958633423
670,42880,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8252332089552239,0.6048600392142658,0.16666666666666666,0.2490520477294922,0.010234631597995758,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.719151,0.2203456312417984,0.0967945083975792
671,42944,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8253073770491803,0.605004225455544,0.16666666666666666,0.2759987413883209,0.012283437885344028,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.7267492,0.30547699332237244,0.12412580847740173
672,43008,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8254510788690477,0.6053480086252754,0.0,0.2514914274215698,0.008684896863996983,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.7344456,0.1569628268480301,0.07961566746234894
673,43072,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8254550520059435,0.6053659207655732,0.0,0.28956514596939087,0.007817751727998257,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.7422228,0.08115756511688232,0.06985855102539062
674,43136,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8255517433234422,0.605546413217557,0.3333333333333333,0.2596910297870636,0.01383971981704235,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.7501404,0.5591011643409729,0.12210583686828613
675,43200,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8256481481481481,0.6056618914150071,0.16666666666666666,0.25354617834091187,0.010842744261026382,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.7582524,0.42341211438179016,0.08761359751224518
676,43264,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8258136094674556,0.6060043101940646,0.16666666666666666,0.2559029757976532,0.0061287833377718925,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.766001,0.41138991713523865,0.07909045368432999
677,43328,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8260016617429837,0.6064224589144185,0.0,0.27428776025772095,0.006078410428017378,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.773839,0.23984642326831818,0.07753491401672363
678,43392,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8261200221238938,0.6066444432681692,0.0,0.25902310013771057,0.005560045596212149,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.7815852,0.13886906206607819,0.07697872817516327
679,43456,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8263070692194403,0.6070040776429063,0.0,0.2932621240615845,0.013887721113860607,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.789345,0.18958844244480133,0.12054765224456787
680,43520,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8264016544117647,0.6071124526607296,0.3333333333333333,0.24681609869003296,0.010402302257716656,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.7970386,0.6726873517036438,0.14289823174476624
681,43584,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8264730176211453,0.6072654533443631,0.16666666666666666,0.2859601080417633,0.00735301710665226,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.8048046,0.7764215469360352,0.08707015961408615
682,43648,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8265441715542522,0.6073975188018969,0.3333333333333333,0.2713850736618042,0.007665068842470646,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.8124251,0.8335779309272766,0.10251545906066895
683,43712,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8267066251830161,0.6077945742187041,0.0,0.25571057200431824,0.01044310349971056,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.820322,0.03263431414961815,0.09397569298744202
684,43776,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8267772295321637,0.6079297964682953,0.0,0.2644258141517639,0.00888984277844429,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.8283448,0.03992996737360954,0.07915988564491272
685,43840,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8268248175182482,0.6080930406942365,0.0,0.24756860733032227,0.008208966813981533,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.8364398,0.10958939045667648,0.08203297853469849
686,43904,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8268494897959183,0.6081961807755055,0.16666666666666666,0.31987643241882324,0.01445300318300724,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.8441293,0.5696505308151245,0.13635772466659546
687,43968,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8269195778748181,0.6083323993769363,0.16666666666666666,0.2801929712295532,0.009547519497573376,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.8519452,0.4012918472290039,0.11341043561697006
688,44032,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8269894622093024,0.6085376429079666,0.16666666666666666,0.3028421998023987,0.006204003002494574,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.859788,0.5320988297462463,0.06238139048218727
689,44096,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8270591436865021,0.6087539315404228,0.0,0.300221711397171,0.012731196358799934,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.8674505,0.13851279020309448,0.14215734601020813
690,44160,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.827060688405797,0.6087132916709478,0.16666666666666666,0.25847166776657104,0.00905270129442215,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.8752565,0.2575700283050537,0.07091851532459259
691,44224,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8270848408104197,0.6088242239250286,0.3333333333333333,0.2682204246520996,0.0169529989361763,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.8830073,0.4188217222690582,0.18527448177337646
692,44288,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8271540823699421,0.609039053887736,0.0,0.3112204968929291,0.013390205800533295,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.8909168,0.0424652136862278,0.13076747953891754
693,44352,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.827245670995671,0.6093120897445264,0.16666666666666666,0.24153070151805878,0.009595531038939953,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.8987,0.15429852902889252,0.11434311419725418
694,44416,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8272694524495677,0.6094214546200316,0.3333333333333333,0.3272579312324524,0.0235192459076643,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.9064248,0.7283578515052795,0.1992921382188797
